from_loc,to_loc,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_model
133,115,82566.05,-5.28,6.14,53802.13,-5.63,10.26,4.134839779,9.942278827
133,68,82566.05,-5.28,6.14,113639.5,-3.72,5.64,1.63816971,73.14397415
133,88,82566.05,-5.28,6.14,55843.93,-7.38,6.01,2.104019962,28.64908571
133,116,82566.05,-5.28,6.14,62196.93,-5.16,10.04,3.901845717,12.16580596
133,110,82566.05,-5.28,6.14,41842.93,-6.4,10.08,4.096095702,8.284477305
133,113,82566.05,-5.28,6.14,32096.89,-4.4,9.15,3.136000638,10.11191741
133,112,82566.05,-5.28,6.14,143865.5,-5.06,9.72,3.586753407,26.66147054
133,82,82566.05,-5.28,6.14,216398.9,-5.76,6.65,0.700357052,441.8608679
133,83,82566.05,-5.28,6.14,48603.27,-5.83,7.55,1.513472828,42.44841231
133,80,82566.05,-5.28,6.14,92234.84,-6.04,6.9,1.074802307,118.0487517
133,81,82566.05,-5.28,6.14,207958.1,-5.72,7.06,1.019803903,241.6325772
133,86,82566.05,-5.28,6.14,74679.79,-8.02,6.59,2.776706682,23.57061034
133,87,82566.05,-5.28,6.14,105741.2,-7.6,6.47,2.3433523,40.0723244
133,165,82566.05,-5.28,6.14,76679.33,-5.73,8.29,2.196588264,34.38749866
133,85,82566.05,-5.28,6.14,188767.6,-7.27,6.73,2.075620389,75.87393388
133,7,82566.05,-5.28,6.14,151943.5,-3.73,6.08,1.551160856,99.77466699
133,109,82566.05,-5.28,6.14,41837.11,-6.65,9.83,3.936114836,8.801877626
133,102,82566.05,-5.28,6.14,128769.2,-4.73,6.76,0.828794305,227.7409409
133,103,82566.05,-5.28,6.14,21585.3,-4.63,7.23,1.269094165,29.4085505
133,100,82566.05,-5.28,6.14,53922.59,-4.2,7.3,1.58492902,42.91835929
133,101,82566.05,-5.28,6.14,109209.3,-4.39,6.99,1.230690863,109.6168329
133,106,82566.05,-5.28,6.14,88771.25,-6.5,9.39,3.471440623,19.20396104
133,104,82566.05,-5.28,6.14,79288.18,-4.33,7.59,1.733493582,50.63062994
133,105,82566.05,-5.28,6.14,83057.91,-3.95,7.7,2.05,40.66808004
133,39,82566.05,-5.28,6.14,8347.67,-7.6,9.87,4.392641574,2.109180502
133,38,82566.05,-5.28,6.14,86858.79,-7.72,9.64,4.266567707,13.7893325
133,32,82566.05,-5.28,6.14,30083.07,-7.58,9.09,3.740655023,7.347905875
133,31,82566.05,-5.28,6.14,25969.13,-7.42,4.59,2.642366364,11.12078756
133,30,82566.05,-5.28,6.14,25867.03,-7.28,5.19,2.214158983,14.51328499
133,37,82566.05,-5.28,6.14,26736.78,-7.84,10.05,4.673510458,4.772873175
