from_loc,to_loc,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_model
BONDO,MWINGI,238780,34.2529,-0.143303,303828,38.3329,-0.709136,4.119049282,1041.178153
BONDO,NAIROBI,238780,34.2529,-0.143303,2143254,36.8657,-1.29067,2.853624865,23844.60213
BONDO,NAKURU,238780,34.2529,-0.143303,1187039,36.0784,-0.462135,1.853133588,28088.80387
BONDO,NANDI,238780,34.2529,-0.143303,578751,35.1142,0.186735,0.922368024,48826.85577
BONDO,NAROK,238780,34.2529,-0.143303,365750,35.7032,-1.26958,1.836265223,6820.270784
BONDO,NYAMIRA,238780,34.2529,-0.143303,498102,34.9644,-0.638876,0.86707834,46154.07498
BONDO,NYANDARUA,238780,34.2529,-0.143303,479902,36.4824,-0.320307,2.236515295,6342.125837
BONDO,NYANDO,238780,34.2529,-0.143303,299930,35.0302,-0.198389,0.779249483,30957.6954
BONDO,NYERI,238780,34.2529,-0.143303,661156,36.956,-0.340094,2.710253919,6323.735989
BONDO,RACHUONYO,238780,34.2529,-0.143303,307126,34.7049,-0.43405,0.537436339,68164.90476
BONDO,SAMBURU,238780,34.2529,-0.143303,143547,37.118,1.31967,3.216999846,692.6936334
BONDO,SIAYA,238780,34.2529,-0.143303,480184,34.3066,0.113441,0.262299774,510086.6094
BONDO,SUBA,238780,34.2529,-0.143303,155666,34.209,-0.580633,0.439527859,44957.2448
BONDO,TAITA.TAVETA,238780,34.2529,-0.143303,246671,38.4173,-3.4329,5.306945994,480.8598542
BONDO,TANA.RIVER,238780,34.2529,-0.143303,180901,39.4208,-1.56032,5.358649792,323.09607
BONDO,TESO,238780,34.2529,-0.143303,181491,34.2763,0.602759,0.746428877,18333.40602
BONDO,THIKA,238780,34.2529,-0.143303,645713,37.0167,-1.00764,2.895801942,5365.446914
BONDO,TRANS.MARA,238780,34.2529,-0.143303,170591,34.8971,-1.15745,1.201452362,6417.493117
BONDO,TRANS.NZOIA,238780,34.2529,-0.143303,575662,34.9568,1.05136,1.386612741,21059.17448
BONDO,TURKANA,238780,34.2529,-0.143303,450860,35.4079,3.40928,3.735621899,2056.842894
BONDO,UASIN.GISHU,238780,34.2529,-0.143303,622705,35.3197,0.533981,1.263635967,28025.58993
BONDO,VIHIGA,238780,34.2529,-0.143303,498883,34.7225,0.078268,0.519247405,132076.7026
BONDO,WAJIR,238780,34.2529,-0.143303,319261,40.0347,1.81005,6.102851725,494.6281565
BONDO,WEST.POKOT,238780,34.2529,-0.143303,308086,35.242,1.725,2.11397136,4148.00082
BUNGOMA,BARINGO,876491,34.6606,0.668653,264978,35.9659,0.819193,1.313952199,44491.19441
BUNGOMA,BOMET,876491,34.6606,0.668653,382794,35.3146,-0.753203,1.56505287,48690.14569
BUNGOMA,BONDO,876491,34.6606,0.668653,238780,34.2529,-0.143303,0.908565813,83394.70371
BUNGOMA,BURET,876491,34.6606,0.668653,316882,35.2193,-0.566886,1.355987578,51870.90561
BUNGOMA,BUSIA,876491,34.6606,0.668653,370608,34.1836,0.31926,0.591273599,343230.0405
