Unit	N0	N1	N2	Pop	Pop_Cent_Lon	Pop_Cent_Lat	Area_Cent_Lon	Area_Cent_Lat
232	Portugal	Castelo Branco	Penamacor	6052.0	-7.177985074626889	40.16447916666666	-7.199999999999989	40.10833333333333
233	Portugal	Castelo Branco	Proença-a-Nova	8798.0	-7.923056994818637	39.75432495095416	-7.900000000000006	39.633333333333326
234	Portugal	Castelo Branco	Sertã	16214.0	-8.161111111111097	39.81406077348066	-8.116666666666674	39.824999999999996
235	Portugal	Castelo Branco	Vila de Rei	3196.0	-8.143829891838749	39.68069908814589	-8.150000000000006	39.67499999999999
236	Portugal	Castelo Branco	Vila Velha de Ródão	3715.0	-7.636734693877571	39.67291666666666	-7.633333333333326	39.633333333333326
237	Portugal	Coimbra	Arganil	12883.0	-8.061333333333351	40.235689749931296	-7.98333333333332	40.18333333333333
238	Portugal	Coimbra	Cantanhede	36826.0	-8.593095458758086	40.34927083333333	-8.60833333333332	40.21666666666666
239	Portugal	Coimbra	Coimbra	145185.0	-8.4147631133672	40.20852043689607	-8.433333333333337	40.09166666666666
240	Portugal	Coimbra	Condeixa-a-Nova	16372.0	-8.497953890489924	40.113505266418834	-8.5	40.099999999999994
241	Portugal	Coimbra	Figueira da Foz	60743.0	-8.852098372257586	40.160874403172286	-8.816666666666663	40.10833333333333
242	Portugal	Coimbra	Góis	4572.0	-8.110628019323656	40.156979632389465	-8.083333333333343	40.02499999999999
243	Portugal	Coimbra	Lousã	17076.0	-8.243161552583274	40.11996584872248	-8.241666666666674	40.10833333333333
244	Portugal	Coimbra	Mira	11846.0	-8.732761087267534	40.43953565980167	-8.73333333333332	40.44166666666666
245	Portugal	Coimbra	Miranda do Corvo	14160.0	-8.328373956217547	40.09766114873338	-8.341666666666669	40.05833333333333
246	Portugal	Coimbra	Montemor-o-Velho	27247.0	-8.644545454545465	40.215374999999995	-8.666666666666657	40.19166666666666
247	Portugal	Coimbra	Oliveira do Hospital	21310.0	-7.860240765171511	40.36049096695684	-7.85833333333332	40.29999999999999
248	Portugal	Coimbra	Pampilhosa da Serra	4241.0	-7.84050925925925	40.069088050314456	-7.849999999999994	40.02499999999999
249	Portugal	Coimbra	Penacova	15481.0	-8.322803247373457	40.28458942632171	-8.258333333333326	40.133333333333326
250	Portugal	Coimbra	Penela	5949.0	-8.384356725146176	40.02165242165242	-8.366666666666674	39.95833333333333
251	Portugal	Coimbra	Soure	19224.0	-8.65659153005467	40.076252943155055	-8.64166666666668	39.949999999999996
252	Portugal	Coimbra	Tábua	12120.0	-8.023424796747946	40.354239861201464	-8.008333333333326	40.24999999999999
253	Portugal	Coimbra	Vila Nova de Poiares	7455.0	-8.255484934086638	40.21227471787097	-8.25	40.158333333333324
254	Portugal	Évora	Alandroal	5957.0	-7.447500000000019	38.61113184079601	-7.425000000000011	38.61666666666666
255	Portugal	Évora	Arraiolos	7347.0	-7.9824921135646605	38.72874999999999	-8.041666666666657	38.69166666666666
256	Portugal	Évora	Borba	7685.0	-7.45556709597011	38.80442844677137	-7.48333333333332	38.79166666666666
257	Portugal	Évora	Estremoz	14652.0	-7.588095238095235	38.8463708626531	-7.574999999999989	38.758333333333326
258	Portugal	Évora	Évora	56551.0	-7.913535207385962	38.572646784715744	-7.941666666666663	38.49999999999999
259	Portugal	Évora	Montemor-o-Novo	17948.0	-8.211610080273715	38.64864960009012	-8.275000000000006	38.449999999999996
260	Portugal	Évora	Mora	5294.0	-8.160960078373733	38.94484200030679	-8.074999999999989	38.87499999999999
261	Portugal	Évora	Mourão	2863.0	-7.341688770999127	38.37988047808764	-7.341666666666669	38.36666666666666
262	Portugal	Évora	Portel	6638.0	-7.700183150183136	38.308037897310506	-7.75	38.29166666666666
263	Portugal	Évora	Redondo	7050.0	-7.545264965652592	38.64534046814369	-7.583333333333343	38.574999999999996
264	Portugal	Évora	Reguengos de Monsaraz	11038.0	-7.535105448154667	38.42742255116071	-7.533333333333331	38.34166666666666
265	Portugal	Évora	Vendas Novas	12028.0	-8.461604905119941	38.67658348832403	-8.474999999999994	38.56666666666666
266	Portugal	Évora	Viana do Alentejo	5705.0	-8.14704968944099	38.3840770791075	-8.066666666666663	38.35833333333333
267	Portugal	Évora	Vila Viçosa	8097.0	-7.412319513201339	38.775909211574195	-7.425000000000011	38.71666666666666
268	Portugal	Faro	Albufeira	32233.0	-8.228440571939245	37.10363124458561	-8.258333333333326	37.09166666666666
269	Portugal	Faro	Alcoutim	2666.0	-7.719350282485863	37.43225388601036	-7.775000000000006	37.39166666666666
270	Portugal	Faro	Aljezur	5566.0	-8.798419275629243	37.32156035021888	-8.800000000000011	37.258333333333326
271	Portugal	Faro	Castro Marim	6540.0	-7.4439267224213665	37.219744256610305	-7.51666666666668	37.24999999999999
272	Portugal	Faro	Faro	61880.0	-7.931737171954552	37.02716223234259	-7.908333333333331	37.033333333333324
273	Portugal	Faro	Lagoa	22515.0	-8.458501306457634	37.136193674635074	-8.458333333333343	37.06666666666666
274	Portugal	Faro	Lagos	24234.0	-8.681465824136723	37.105950332645094	-8.741666666666674	36.99166666666666
275	Portugal	Faro	Loulé	64491.0	-8.090425531914917	37.115202499247204	-8.116666666666674	37.074999999999996
276	Portugal	Faro	Monchique	6363.0	-8.555756188538481	37.314515468141764	-8.599999999999994	37.199999999999996
277	Portugal	Faro	Olhão	44010.0	-7.836635382288222	37.0376480726284	-7.816666666666663	37.06666666666666
278	Portugal	Faro	Portimão	48910.0	-8.547540938564651	37.142426594007944	-8.591666666666669	37.12499999999999
279	Portugal	Faro	São Brás de Alportel	10196.0	-7.8869767137624365	37.15507033687661	-7.900000000000006	37.12499999999999
280	Portugal	Faro	Silves	33124.0	-8.438217866909753	37.18726068712299	-8.35833333333332	37.074999999999996
281	Portugal	Faro	Tavira	23462.0	-7.647015484515492	37.12862039417309	-7.699999999999989	37.02499999999999
282	Portugal	Faro	Vila do Bispo	4667.0	-8.909840182648423	37.07509516041326	-8.849999999999994	36.98333333333333
283	Portugal	Faro	Vila Real de Santo António	12571.0	-7.422232354550431	37.19344189539806	-7.533333333333331	37.12499999999999
284	Portugal	Guarda	Aguiar da Beira	5811.0	-7.51568627450979	40.785446009389666	-7.525000000000006	40.74999999999999
285	Portugal	Guarda	Almeida	7054.0	-6.834428950863213	40.613065414057054	-6.900000000000006	40.59166666666666
286	Portugal	Guarda	Celorico da Beira	8202.0	-7.384507042253517	40.632668406661686	-7.383333333333326	40.61666666666666
287	Portugal	Guarda	Figueira de Castelo Rodrigo	6483.0	-6.961719247928613	40.89473659803375	-7.008333333333326	40.85833333333333
288	Portugal	Guarda	Fornos de Algodres	5258.0	-7.52630208333332	40.629604111986	-7.508333333333326	40.59166666666666
289	Portugal	Guarda	Gouveia	14731.0	-7.699271561771553	40.50348055252635	-7.60833333333332	40.449999999999996
290	Portugal	Guarda	Guarda	43022.0	-7.263801115241648	40.539890252976186	-7.241666666666674	40.46666666666666
291	Portugal	Guarda	Manteigas	3669.0	-7.537544973544954	40.403680866965615	-7.525000000000006	40.39166666666666
292	Portugal	Guarda	Mêda	5673.0	-7.259973226238287	40.96163153786104	-7.291666666666657	40.93333333333333
293	Portugal	Guarda	Pinhel	10058.0	-7.12096131968147	40.74973498233215	-7.125	40.71666666666666
294	Portugal	Guarda	Sabugal	13518.0	-7.079951538137379	40.35542056074766	-7.091666666666669	40.30833333333333
295	Portugal	Guarda	Seia	26336.0	-7.7085024928775	40.41652904747861	-7.75	40.39166666666666
296	Portugal	Guarda	Trancoso	10236.0	-7.348400570497148	40.77581440697407	-7.341666666666669	40.71666666666666
297	Portugal	Guarda	Vila Nova de Foz Côa	7342.0	-7.139213982232519	41.07613333333333	-7.224999999999994	41.04999999999999
298	Portugal	Leiria	Alcobaça	56292.0	-8.986187214611874	39.53050373134327	-9.0	39.48333333333333
299	Portugal	Leiria	Alvaiázere	8425.0	-8.381923355025293	39.82476752503576	-8.383333333333326	39.74166666666666
300	Portugal	Leiria	Ansião	13278.0	-8.363952536824883	39.92484095094592	-8.458333333333343	39.824999999999996
301	Portugal	Leiria	Batalha	15664.0	-8.820437566702253	39.65652251608291	-8.783333333333331	39.633333333333326
302	Portugal	Leiria	Bombarral	13176.0	-9.158952976604127	39.27403678846631	-9.150000000000006	39.23333333333333
303	Portugal	Leiria	Caldas da Rainha	49128.0	-9.138296554394117	39.41091976879838	-9.116666666666674	39.283333333333324
304	Portugal	Leiria	Castanheira de Pêra	3341.0	-8.210608272506107	40.00489802741558	-8.199999999999989	39.974999999999994
305	Portugal	Leiria	Figueiró dos Vinhos	6910.0	-8.279028049575999	39.902917586460624	-8.316666666666663	39.85833333333333
306	Portugal	Leiria	Leiria	124359.0	-8.807724735779601	39.752966425263565	-8.775000000000006	39.74166666666666
307	Portugal	Leiria	Marinha Grande	35359.0	-8.924448331539281	39.75031686186426	-8.916666666666657	39.699999999999996
308	Portugal	Leiria	Nazaré	14729.0	-9.068718592964814	39.60129938271604	-9.033333333333331	39.54999999999999
309	Portugal	Leiria	Óbidos	11906.0	-9.16034080298786	39.354496669133965	-9.166666666666657	39.29166666666666
310	Portugal	Leiria	Pedrógão Grande	4173.0	-8.147699214365872	39.922034956304614	-8.191666666666663	39.93333333333333
311	Portugal	Leiria	Peniche	22680.0	-9.383440013129842	39.359562996594775	-9.316666666666663	39.31666666666666
312	Portugal	Leiria	Pombal	55920.0	-8.62490093517198	39.919156350644116	-8.691666666666663	39.89166666666666
313	Portugal	Leiria	Porto de Mós	25969.0	-8.826680871212119	39.599449832152175	-8.800000000000011	39.51666666666666
314	Portugal	Lisboa	Alenquer	41886.0	-9.006350954478705	39.053528983069846	-9.066666666666663	39.06666666666666
315	Portugal	Lisboa	Amadora	175472.0	-9.229902044292999	38.76084990249423	-9.224999999999994	38.758333333333326
316	Portugal	Lisboa	Arruda dos Vinhos	12492.0	-9.079527268898715	38.981842678591896	-9.10833333333332	38.883333333333326
317	Portugal	Lisboa	Azambuja	21924.0	-8.890839694656478	39.118924111431305	-8.916666666666657	39.14166666666666
318	Portugal	Lisboa	Cadaval	14557.0	-9.103912483912495	39.24339096486335	-9.066666666666663	39.24166666666666
319	Portugal	Lisboa	Cascais	173108.0	-9.386618113357116	38.710482458325025	-9.400000000000006	38.633333333333326
320	Portugal	Lisboa	Lisboa	582782.0	-9.148448899784029	38.745645133854964	-9.158333333333331	38.70833333333333
321	Portugal	Lisboa	Loures	183484.0	-9.157660141014105	38.81306848207902	-9.175000000000011	38.849999999999994
322	Portugal	Lisboa	Lourinhã	22883.0	-9.30986568293605	39.239384093509884	-9.275000000000006	39.24166666666666
323	Portugal	Lisboa	Mafra	66829.0	-9.330390087554719	38.946245293543434	-9.333333333333343	38.89166666666666
324	Portugal	Lisboa	Odivelas	111799.0	-9.183505541744381	38.796625212305855	-9.199999999999989	38.76666666666666
325	Portugal	Lisboa	Oeiras	161405.0	-9.245251775819128	38.7150407841417	-9.275000000000006	38.67499999999999
326	Portugal	Lisboa	Sintra	340968.0	-9.298055338031844	38.781408580900155	-9.366666666666674	38.79999999999999
327	Portugal	Lisboa	Sobral de Monte Agraço	9184.0	-9.15256578947367	39.00858162631905	-9.158333333333331	38.92499999999999
328	Portugal	Lisboa	Torres Vedras	76320.0	-9.262016393442622	39.098317477096536	-9.291666666666657	38.96666666666666
329	Portugal	Lisboa	Vila Franca de Xira	154951.0	-9.046243537873664	38.884954188481665	-9.008333333333326	38.91666666666666
330	Portugal	Madeira	Calheta	9949.0	-17.16969551282051	32.732815198618304	-17.21666666666667	32.74999999999999
331	Portugal	Madeira	Câmara de Lobos	29267.0	-16.985690145855585	32.66593746878433	-16.991666666666674	32.68333333333333
332	Portugal	Madeira	Funchal	98057.0	-16.926385041551242	32.65944663143832	-16.92500000000001	32.64999999999999
333	Portugal	Madeira	Machico	18226.0	-16.777839097375505	32.73589349303981	-16.80000000000001	32.66666666666666
334	Portugal	Madeira	Ponta do Sol	7490.0	-17.116473616473627	32.70002416626389	-17.116666666666674	32.69166666666666
335	Portugal	Madeira	Porto Moniz	2397.0	-17.177540650406513	32.853973034997125	-17.166666666666657	32.84166666666666
336	Portugal	Madeira	Porto Santo	4413.0	-16.350769745649274	33.06397427854454	-16.333333333333343	33.06666666666666
337	Portugal	Madeira	Ribeira Brava	12754.0	-17.05083521021021	32.680464583333325	-17.05000000000001	32.658333333333324
338	Portugal	Madeira	Santa Cruz	40066.0	-16.832894255397008	32.660399512046354	-16.84166666666667	32.69166666666666
339	Portugal	Madeira	Santana	7459.0	-16.880707070707075	32.80641949152542	-16.89166666666668	32.79999999999999
340	Portugal	Madeira	São Vicente	5898.0	-17.044027181688136	32.802523387493835	-17.01666666666668	32.783333333333324
341	Portugal	Portalegre	Alter do Chão	3683.0	-7.659159292035383	39.20035096310806	-7.658333333333331	39.19166666666666
342	Portugal	Portalegre	Arronches	3309.0	-7.2842681367849025	39.12384856630823	-7.199999999999989	39.133333333333326
343	Portugal	Portalegre	Avis	4763.0	-7.888146493365809	39.05442053288615	-7.824999999999989	38.949999999999996
344	Portugal	Portalegre	Campo Maior	8432.0	-7.067617586912064	39.01600847329399	-7.091666666666669	38.99999999999999
345	Portugal	Portalegre	Castelo de Vide	3564.0	-7.452878289473688	39.41658234126984	-7.466666666666669	39.43333333333333
346	Portugal	Portalegre	Crato	3954.0	-7.726436031331588	39.30218191377497	-7.650000000000006	39.30833333333333
347	Portugal	Portalegre	Elvas	23136.0	-7.165617317672769	38.8785623640319	-7.158333333333331	38.758333333333326
348	Portugal	Portalegre	Fronteira	3490.0	-7.646077694235572	39.05727655099894	-7.650000000000006	39.074999999999996
349	Portugal	Portalegre	Gavião	4545.0	-7.935723114956716	39.45887651265126	-7.941666666666663	39.449999999999996
350	Portugal	Portalegre	Marvão	3678.0	-7.376666666666665	39.397454175152745	-7.375	39.36666666666666
351	Portugal	Portalegre	Monforte	3319.0	-7.436900532859653	39.05612388250319	-7.508333333333326	39.099999999999994
352	Portugal	Portalegre	Nisa	7905.0	-7.647618199097167	39.51261120378092	-7.64166666666668	39.52499999999999
353	Portugal	Portalegre	Ponte de Sôr	17164.0	-8.010873509590454	39.244847152428804	-8.050000000000011	39.199999999999996
354	Portugal	Portalegre	Portalegre	25258.0	-7.425046838407496	39.28982421605193	-7.383333333333326	39.08333333333333
355	Portugal	Portalegre	Sousel	5280.0	-7.673410689170197	38.95655299608551	-7.75	38.85833333333333
356	Portugal	Porto	Amarante	61705.0	-8.081928074947115	41.27499724426807	-8.091666666666669	41.20833333333333
357	Portugal	Porto	Baião	20529.0	-7.960752688172022	41.14167352255586	-8.008333333333326	41.133333333333326
358	Portugal	Porto	Felgueiras	58718.0	-8.202967586509004	41.355636575761984	-8.208333333333343	41.26666666666666
359	Portugal	Porto	Gondomar	175449.0	-8.531974442044628	41.161975141832194	-8.5	41.09166666666666
360	Portugal	Porto	Lousada	45267.0	-8.282042520880793	41.278168554514515	-8.275000000000006	41.224999999999994
361	Portugal	Porto	Maia	119057.0	-8.612304371289781	41.23234963943908	-8.616666666666674	41.11666666666666
362	Portugal	Porto	Marco de Canaveses	53285.0	-8.140503875968989	41.1676340185409	-8.133333333333326	41.099999999999994
363	Portugal	Porto	Matosinhos	143933.0	-8.65188364002563	41.19708562037933	-8.666666666666657	41.19166666666666
364	Portugal	Porto	Paços de Ferreira	51254.0	-8.368465547927798	41.28630806193272	-8.383333333333326	41.29166666666666
365	Portugal	Porto	Paredes	82767.0	-8.372325102880637	41.21593195082577	-8.39166666666668	41.09166666666666
366	Portugal	Porto	Penafiel	77739.0	-8.326128722382322	41.17232871326059	-8.300000000000011	41.008333333333326
367	Portugal	Porto	Porto	250934.0	-8.616171617161712	41.1650536774783	-8.633333333333326	41.158333333333324
368	Portugal	Porto	Póvoa de Varzim	59901.0	-8.762962962962945	41.393441187315624	-8.724999999999994	41.383333333333326
369	Portugal	Porto	Santo Tirso	76512.0	-8.411549326379827	41.3508081204977	-8.449999999999989	41.24999999999999
370	Portugal	Porto	Trofa	40460.0	-8.559242269792719	41.327698364422815	-8.574999999999989	41.31666666666666
371	Portugal	Porto	Valongo	96427.0	-8.54950790229887	41.21212054229295	-8.51666666666668	41.133333333333326
372	Portugal	Porto	Vila do Conde	80363.0	-8.740760007927094	41.35267959690267	-8.691666666666663	41.26666666666666
373	Portugal	Porto	Vila Nova de Gaia	326533.0	-8.59870489051653	41.1040981166638	-8.566666666666663	41.04166666666666
374	Portugal	Santarém	Abrantes	40398.0	-8.196620082815713	39.46485171568627	-8.166666666666657	39.258333333333326
375	Portugal	Santarém	Alcanena	14323.0	-8.67763223552896	39.46715492214304	-8.683333333333337	39.44166666666666
376	Portugal	Santarém	Almeirim	23312.0	-8.622700924840444	39.20143906312028	-8.566666666666663	39.11666666666666
377	Portugal	Santarém	Alpiarça	7946.0	-8.578266904620278	39.25457914873266	-8.550000000000011	39.20833333333333
378	Portugal	Santarém	Benavente	26575.0	-8.865190852819808	38.93475254730712	-8.73333333333332	38.87499999999999
379	Portugal	Santarém	Cartaxo	24137.0	-8.788164870873942	39.15990482203825	-8.816666666666663	39.11666666666666
380	Portugal	Santarém	Chamusca	11666.0	-8.478737233054773	39.35762280701754	-8.533333333333331	39.29999999999999
381	Portugal	Santarém	Constância	3910.0	-8.334959349593504	39.47572427572427	-8.324999999999989	39.45833333333333
382	Portugal	Santarém	Coruche	20448.0	-8.526165674603192	38.96557890855456	-8.583333333333343	38.80833333333333
383	Portugal	Santarém	Entroncamento	18271.0	-8.474240405962576	39.46928070359124	-8.48333333333332	39.46666666666666
384	Portugal	Santarém	Ferreira do Zêzere	9088.0	-8.315909090909088	39.71362804878048	-8.349999999999994	39.724999999999994
385	Portugal	Santarém	Golegã	6142.0	-8.482662156357407	39.4033486005089	-8.48333333333332	39.35833333333333
386	Portugal	Santarém	Mação	7821.0	-7.8826797385621035	39.57279900332225	-8.008333333333326	39.533333333333324
387	Portugal	Santarém	Ourém	45659.0	-8.577130325814522	39.656472089314185	-8.550000000000011	39.574999999999996
388	Portugal	Santarém	Rio Maior	21315.0	-8.936169571412904	39.336228738483335	-8.908333333333331	39.29166666666666
389	Portugal	Santarém	Salvaterra de Magos	21305.0	-8.649853801169598	39.03372033023735	-8.691666666666663	38.91666666666666
390	Portugal	Santarém	Santarém	61855.0	-8.689859297263695	39.256524325211245	-8.683333333333337	39.31666666666666
391	Portugal	Santarém	Sardoal	4263.0	-8.154554865424416	39.544428294573635	-8.133333333333326	39.49999999999999
392	Portugal	Santarém	Tomar	42004.0	-8.404532426847965	39.60276161685298	-8.375	39.60833333333333
393	Portugal	Santarém	Torres Novas	34890.0	-8.541392304640993	39.48253464881371	-8.541666666666657	39.48333333333333
394	Portugal	Santarém	Vila Nova da Barquinha	9311.0	-8.444459770114946	39.46740821124977	-8.425000000000011	39.41666666666666
395	Portugal	Setúbal	Alcácer do Sal	13413.0	-8.50794044665011	38.372845835581934	-8.533333333333331	38.24999999999999
396	Portugal	Setúbal	Alcochete	13214.0	-8.96361335383827	38.747486055463895	-8.925000000000011	38.658333333333324
397	Portugal	Setúbal	Almada	147892.0	-9.162774681528674	38.658283747186935	-9.208333333333343	38.64166666666666
398	Portugal	Setúbal	Barreiro	66132.0	-9.065012151310242	38.65341588116478	-9.041666666666657	38.599999999999994
399	Portugal	Setúbal	Grândola	14329.0	-8.562838560228073	38.179277300858445	-8.583333333333343	37.99166666666666
400	Portugal	Setúbal	Moita	70546.0	-9.027385472032421	38.65311816614163	-9.0	38.633333333333326
401	Portugal	Setúbal	Montijo	45456.0	-8.96956114639309	38.70904695375849	-8.933333333333337	38.55833333333333
402	Portugal	Setúbal	Palmela	59474.0	-8.898143939393918	38.60788687181758	-8.824999999999989	38.49999999999999
403	Portugal	Setúbal	Santiago do Cacém	30493.0	-8.69189161554192	38.020271940667485	-8.5	37.92499999999999
404	Portugal	Setúbal	Seixal	162156.0	-9.111800474080184	38.6245345038249	-9.133333333333326	38.574999999999996
405	Portugal	Setúbal	Sesimbra	44058.0	-9.049558238504972	38.55262431613911	-9.116666666666674	38.35833333333333
406	Portugal	Setúbal	Setúbal	114618.0	-8.880644546147977	38.53156936604589	-8.916666666666657	38.46666666666666
407	Portugal	Setúbal	Sines	11070.0	-8.868841943209048	37.958466312056736	-8.724999999999994	37.86666666666666
408	Portugal	Viana do Castelo	Arcos de Valdevez	22674.0	-8.42197875166002	41.85287425955842	-8.375	41.80833333333333
409	Portugal	Viana do Castelo	Caminha	16522.0	-8.856199677938832	41.846938106477836	-8.800000000000011	41.74166666666666
410	Portugal	Viana do Castelo	Melgaço	10003.0	-8.263536585365841	42.10313405797101	-8.25	41.98333333333333
411	Portugal	Viana do Castelo	Monção	21288.0	-8.452647975077895	42.06102408623883	-8.433333333333337	41.99166666666666
412	Portugal	Viana do Castelo	Paredes de Coura	9431.0	-8.560683530678148	41.90907052940162	-8.574999999999989	41.89999999999999
413	Portugal	Viana do Castelo	Ponte da Barca	12862.0	-8.411650868878354	41.80037990800065	-8.39166666666668	41.64999999999999
414	Portugal	Viana do Castelo	Ponte de Lima	43209.0	-8.580973582665479	41.75852986691426	-8.574999999999989	41.71666666666666
415	Portugal	Viana do Castelo	Valença	17078.0	-8.637801308539963	42.02170615519618	-8.64166666666668	42.008333333333326
416	Portugal	Viana do Castelo	Viana do Castelo	86871.0	-8.814517170152328	41.70032846285276	-8.758333333333326	41.66666666666666
417	Portugal	Viana do Castelo	Vila Nova de Cerveira	9846.0	-8.739680232558129	41.93992747784044	-8.724999999999994	41.92499999999999
418	Portugal	Vila Real	Alijó	12941.0	-7.475595238095224	41.282892018779336	-7.48333333333332	41.26666666666666
419	Portugal	Vila Real	Boticas	5931.0	-7.672010869565241	41.68862691608209	-7.708333333333343	41.67499999999999
420	Portugal	Vila Real	Chaves	42221.0	-7.471537312038862	41.74431225414742	-7.458333333333343	41.62499999999999
421	Portugal	Vila Real	Mesão Frio	5026.0	-7.873511904761898	41.167371153133104	-7.866666666666674	41.133333333333326
422	Portugal	Vila Real	Mondim de Basto	7857.0	-7.951411579249054	41.41077638990937	-7.900000000000006	41.33333333333333
423	Portugal	Vila Real	Montalegre	11414.0	-7.757440476190482	41.782658959537564	-7.808333333333337	41.658333333333324
424	Portugal	Vila Real	Murça	6176.0	-7.4512426900584785	41.40928899082568	-7.449999999999989	41.36666666666666
425	Portugal	Vila Real	Peso da Régua	14739.0	-7.797272488853935	41.17151910444999	-7.741666666666674	41.16666666666666
426	Portugal	Vila Real	Ribeira de Pena	6687.0	-7.830312500000019	41.511298932384335	-7.841666666666669	41.49999999999999
427	Portugal	Vila Real	Sabrosa	6503.0	-7.592895299145312	41.26495726495726	-7.60833333333332	41.20833333333333
428	Portugal	Vila Real	Santa Marta de Penaguião	7609.0	-7.7897058823529335	41.21852490421455	-7.808333333333337	41.224999999999994
429	Portugal	Vila Real	Valpaços	18078.0	-7.310706504824168	41.60895710422812	-7.341666666666669	41.52499999999999
430	Portugal	Vila Real	Vila Pouca de Aguiar	13555.0	-7.644293924466325	41.505060069232336	-7.64166666666668	41.49999999999999
431	Portugal	Vila Real	Vila Real	50628.0	-7.743257253232429	41.30273080405385	-7.76666666666668	41.26666666666666
432	Portugal	Viseu	Armamar	7096.0	-7.691425818882465	41.09940104166666	-7.699999999999989	41.04999999999999
433	Portugal	Viseu	Carregal do Sal	10193.0	-7.993461829176141	40.4406512017887	-7.98333333333332	40.39166666666666
434	Portugal	Viseu	Castro Daire	15908.0	-7.931923400673412	40.90460936463722	-7.941666666666663	40.758333333333326
435	Portugal	Viseu	Cinfães	22259.0	-8.150912698412696	41.068360889977534	-8.116666666666674	40.85833333333333
436	Portugal	Viseu	Lamego	29686.0	-7.803051158522578	41.102141099507854	-7.808333333333337	41.06666666666666
437	Portugal	Viseu	Mangualde	20831.0	-7.759790640394073	40.60259467230902	-7.758333333333326	40.35833333333333
438	Portugal	Viseu	Moimenta da Beira	10736.0	-7.614602639707925	40.98172762694821	-7.625	40.89999999999999
439	Portugal	Viseu	Mortágua	9800.0	-8.233528951486704	40.40331325301204	-8.283333333333331	40.31666666666666
440	Portugal	Viseu	Nelas	14241.0	-7.855502736963416	40.53135148042025	-7.85833333333332	40.533333333333324
441	Portugal	Viseu	Oliveira de Frades	10610.0	-8.17659279778394	40.728736525704804	-8.224999999999994	40.67499999999999
442	Portugal	Viseu	Penalva do Castelo	8684.0	-7.70364396654719	40.674902615470224	-7.691666666666663	40.60833333333333
443	Portugal	Viseu	Penedono	3209.0	-7.3981182795699	40.99276798825257	-7.408333333333331	40.974999999999994
444	Portugal	Viseu	Resende	12349.0	-7.9608615948671115	41.10081656073445	-7.949999999999989	41.04166666666666
445	Portugal	Viseu	Santa Comba Dão	11556.0	-8.130866918555853	40.39965691137566	-8.116666666666674	40.383333333333326
446	Portugal	Viseu	São João da Pesqueira	8324.0	-7.405610084680518	41.143135162601624	-7.400000000000006	41.06666666666666
447	Portugal	Viseu	São Pedro do Sul	16009.0	-8.085682326621907	40.7730421904349	-8.099999999999994	40.699999999999996
448	Portugal	Viseu	Sátão	12445.0	-7.7293940727699635	40.74812201772324	-7.675000000000011	40.74166666666666
449	Portugal	Viseu	Sernancelhe	5845.0	-7.4821212121212	40.90793893129771	-7.566666666666663	40.85833333333333
450	Portugal	Viseu	Tabuaço	6453.0	-7.5637168141593065	41.11084099868593	-7.533333333333331	41.10833333333333
451	Portugal	Viseu	Tarouca	8109.0	-7.768480466768153	41.02524202733485	-7.758333333333326	40.974999999999994
452	Portugal	Viseu	Tondela	29471.0	-8.082834331337324	40.53581081081081	-8.10833333333332	40.39999999999999
453	Portugal	Viseu	Vila Nova de Paiva	5132.0	-7.707806513409963	40.865886699507385	-7.808333333333337	40.883333333333326
454	Portugal	Viseu	Viseu	96446.0	-7.910678516010705	40.66072529230479	-7.900000000000006	40.599999999999994
455	Portugal	Viseu	Vouzela	11424.0	-8.096517412935299	40.6996138211382	-8.166666666666657	40.68333333333333
